ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1431289239.26815,template1,0,0,0,0,0,0,0,0,0,0
1431289239.26815,template0,0,0,0,0,0,0,0,0,0,0
1431289239.26815,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289239.26815,dbt2,17,2186795,9932,672507,467986654,124115339,78361962,15325722,25227972,773979
1431289299.27188,template1,0,0,0,0,0,0,0,0,0,0
1431289299.27188,template0,0,0,0,0,0,0,0,0,0,0
1431289299.27188,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289299.27188,dbt2,44,2305039,10399,771623,494129620,129736568,82736026,16044364,26584702,814029
1431289359.27251,template1,0,0,0,0,0,0,0,0,0,0
1431289359.27251,template0,0,0,0,0,0,0,0,0,0,0
1431289359.27251,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289359.27251,dbt2,44,2428050,10969,804260,521787321,135502823,87268631,16789115,28002480,856759
1431289419.28218,template1,0,0,0,0,0,0,0,0,0,0
1431289419.28218,template0,0,0,0,0,0,0,0,0,0,0
1431289419.28218,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289419.28218,dbt2,44,2550580,11552,833096,549608274,141294663,91772489,17533272,29405854,898239
1431289479.28831,template1,0,0,0,0,0,0,0,0,0,0
1431289479.28831,template0,0,0,0,0,0,0,0,0,0,0
1431289479.28831,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289479.28831,dbt2,44,2671575,12108,860477,577866366,147052031,96296776,18269438,30811078,940649
1431289539.29821,template1,0,0,0,0,0,0,0,0,0,0
1431289539.29821,template0,0,0,0,0,0,0,0,0,0,0
1431289539.29821,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289539.29821,dbt2,44,2792803,12646,886380,606538712,152828087,100822860,19001369,32219920,982639
1431289599.29189,template1,0,0,0,0,0,0,0,0,0,0
1431289599.29189,template0,0,0,0,0,0,0,0,0,0,0
1431289599.29189,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289599.29189,dbt2,44,2909075,13173,906696,634225237,158375622,105165549,19707861,33561368,1022749
1431289659.29733,template1,0,0,0,0,0,0,0,0,0,0
1431289659.29733,template0,0,0,0,0,0,0,0,0,0,0
1431289659.29733,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289659.29733,dbt2,43,3026611,13717,923252,662253631,163888461,109514283,20423980,34908773,1062199
1431289719.30538,template1,0,0,0,0,0,0,0,0,0,0
1431289719.30538,template0,0,0,0,0,0,0,0,0,0,0
1431289719.30538,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289719.30538,dbt2,44,3143271,14258,939594,690484340,169384680,113846819,21133933,36246413,1101029
1431289779.30033,template1,0,0,0,0,0,0,0,0,0,0
1431289779.30033,template0,0,0,0,0,0,0,0,0,0,0
1431289779.30033,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289779.30033,dbt2,41,3259468,14790,956916,719204957,174879499,118174955,21836426,37593977,1140689
1431289839.31397,template1,0,0,0,0,0,0,0,0,0,0
1431289839.31397,template0,0,0,0,0,0,0,0,0,0,0
1431289839.31397,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289839.31397,dbt2,45,3375841,15335,975350,748298257,180414583,122552770,22540323,38938516,1180089
1431289899.31634,template1,0,0,0,0,0,0,0,0,0,0
1431289899.31634,template0,0,0,0,0,0,0,0,0,0,0
1431289899.31634,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289899.31634,dbt2,43,3491534,15843,993146,777395824,185918426,126896564,23242502,40269653,1219229
1431289959.43986,template1,0,0,0,0,0,0,0,0,0,0
1431289959.43986,template0,0,0,0,0,0,0,0,0,0,0
1431289959.43986,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431289959.43986,dbt2,41,3603853,16343,1009984,805985356,191241136,131099750,23923850,41567226,1257519
1431290019.4145,template1,0,0,0,0,0,0,0,0,0,0
1431290019.4145,template0,0,0,0,0,0,0,0,0,0,0
1431290019.4145,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431290019.4145,dbt2,43,3717272,16879,1026825,835171507,196681201,135376855,24614493,42871114,1294929
1431290079.41901,template1,0,0,0,0,0,0,0,0,0,0
1431290079.41901,template0,0,0,0,0,0,0,0,0,0,0
1431290079.41901,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431290079.41901,dbt2,45,3829572,17397,1047277,864635296,202057785,139629289,25299081,44174876,1332719
1431290139.58596,template1,0,0,0,0,0,0,0,0,0,0
1431290139.58596,template0,0,0,0,0,0,0,0,0,0,0
1431290139.58596,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431290139.58596,dbt2,44,3942996,17930,1071827,894596132,207517107,143919796,25988871,45484927,1370489
