ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1431289239.26834,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1431289239.26834,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1431289239.26834,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1431289239.26834,pg_toast,pg_toast_2618,pg_toast_2618_index,166,525,525,8,225
1431289239.26834,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1431289239.26834,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1431289239.26834,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1431289239.26834,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1431289239.26834,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1431289239.26834,public,customer,i_customer,618822,7574115,7542292,2037,2012142
1431289239.26834,public,customer,pk_customer,3849211,3882789,3849211,963,11667373
1431289239.26834,pg_catalog,pg_authid,pg_authid_oid_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_authid,pg_authid_rolname_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,1337,2053,2053,15,3004
1431289239.26834,pg_catalog,pg_language,pg_language_oid_index,5,5,5,2,9
1431289239.26834,pg_catalog,pg_language,pg_language_name_index,5,5,5,2,9
1431289239.26834,public,new_order,pk_new_order,1773260,5615942,1669975,9813,68538160
1431289239.26834,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,188,188,188,6,290
1431289239.26834,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,146,146,146,6,246
1431289239.26834,pg_catalog,pg_rewrite,pg_rewrite_oid_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,0,0
1431289239.26834,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,27,0,0,2,25
1431289239.26834,pg_catalog,pg_description,pg_description_o_c_o_index,252,0,0,6,501
1431289239.26834,pg_catalog,pg_cast,pg_cast_source_target_index,14996,3627,3627,10,15236
