ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1431289299.27078,dbt2,64622,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.456857+01,2015-05-10 21:21:39.165558+01,2015-05-10 21:21:39.165708+01,t,"SELECT payment(3, 4, 0, 3, 4, 'BAROUGHTOUGHT', 4790.640000)",active,2015-05-10 21:21:39.165709+01
1431289299.27078,dbt2,64626,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.557411+01,2015-05-10 21:21:39.20785+01,2015-05-10 21:21:39.207908+01,t,"SELECT payment(1, 9, 1754, 1, 10, '', 2494.170000)",active,2015-05-10 21:21:39.207909+01
1431289299.27078,dbt2,64630,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.658075+01,2015-05-10 21:21:39.23657+01,2015-05-10 21:21:39.257203+01,f,COMMIT,active,2015-05-10 21:21:39.257203+01
1431289299.27078,dbt2,64634,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.759087+01,2015-05-10 21:21:39.252245+01,2015-05-10 21:21:39.252272+01,t,"SELECT payment(2, 2, 0, 2, 2, 'ESEOUGHTOUGHT', 2815.270000)",active,2015-05-10 21:21:39.252272+01
1431289299.27078,dbt2,64638,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.858773+01,2015-05-10 21:21:39.142629+01,2015-05-10 21:21:39.142663+01,t,"SELECT payment(3, 2, 2079, 3, 2, '', 1623.640000)",active,2015-05-10 21:21:39.142664+01
1431289299.27078,dbt2,64642,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.959284+01,2015-05-10 21:21:39.255434+01,2015-05-10 21:21:39.257233+01,f,COMMIT,active,2015-05-10 21:21:39.257233+01
1431289299.27078,dbt2,64646,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.059318+01,2015-05-10 21:21:39.215989+01,2015-05-10 21:21:39.216015+01,t,"SELECT payment(2, 3, 2811, 2, 3, '', 4171.220000)",active,2015-05-10 21:21:39.216016+01
1431289299.27078,dbt2,64650,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.159401+01,2015-05-10 21:21:39.254943+01,2015-05-10 21:21:39.254963+01,t,"SELECT payment(3, 3, 2559, 3, 3, '', 3007.260000)",active,2015-05-10 21:21:39.254963+01
1431289299.27078,dbt2,64654,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.260469+01,2015-05-10 21:21:39.236829+01,2015-05-10 21:21:39.236858+01,t,"SELECT payment(2, 2, 0, 2, 2, 'OUGHTOUGHTOUGHT', 2423.330000)",active,2015-05-10 21:21:39.236859+01
1431289299.27078,dbt2,64658,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.364753+01,2015-05-10 21:21:39.198297+01,2015-05-10 21:21:39.198869+01,t,"SELECT payment(4, 4, 0, 4, 4, 'ATIONCALLYEING', 3020.520000)",active,2015-05-10 21:21:39.19887+01
1431289299.27078,dbt2,64662,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.465264+01,2015-05-10 21:21:39.219385+01,2015-05-10 21:21:39.219412+01,t,"SELECT payment(4, 1, 2014, 4, 1, '', 4090.180000)",active,2015-05-10 21:21:39.219412+01
1431289299.27078,dbt2,64667,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.560912+01,2015-05-10 21:21:39.202073+01,2015-05-10 21:21:39.202101+01,t,"SELECT payment(4, 6, 864, 4, 6, '', 3442.480000)",active,2015-05-10 21:21:39.202102+01
1431289299.27078,dbt2,64671,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.661896+01,2015-05-10 21:21:39.257244+01,2015-05-10 21:21:39.25727+01,t,"SELECT payment(4, 1, 0, 4, 1, 'EINGESEPRI', 359.940000)",active,2015-05-10 21:21:39.25727+01
1431289299.27078,dbt2,64675,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.764478+01,2015-05-10 21:21:39.251848+01,2015-05-10 21:21:39.251921+01,t,"SELECT payment(3, 5, 72, 3, 5, '', 2698.840000)",active,2015-05-10 21:21:39.251922+01
1431289299.27078,dbt2,64679,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.863999+01,2015-05-10 21:21:39.205842+01,2015-05-10 21:21:39.207423+01,t,"SELECT payment(1, 2, 0, 1, 2, 'ESEPRESPRES', 3229.340000)",active,2015-05-10 21:21:39.207424+01
1431289299.27078,dbt2,64683,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.964101+01,2015-05-10 21:21:39.12374+01,2015-05-10 21:21:39.123767+01,t,"SELECT payment(4, 10, 0, 1, 9, 'ANTIPRIOUGHT', 3115.410000)",active,2015-05-10 21:21:39.123767+01
1431289299.27078,dbt2,64687,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.067043+01,2015-05-10 21:21:39.141254+01,2015-05-10 21:21:39.141653+01,t,"SELECT payment(1, 9, 0, 1, 8, 'BARABLEPRI', 1463.450000)",active,2015-05-10 21:21:39.141654+01
1431289299.27078,dbt2,64691,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.166029+01,2015-05-10 21:21:39.257278+01,2015-05-10 21:21:39.259149+01,f,COMMIT,active,2015-05-10 21:21:39.25915+01
1431289299.27078,dbt2,64696,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.266014+01,2015-05-10 21:21:39.214452+01,2015-05-10 21:21:39.214479+01,t,"SELECT payment(3, 9, 0, 3, 9, 'CALLYPRIESE', 1933.470000)",active,2015-05-10 21:21:39.21448+01
1431289299.27078,dbt2,64700,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.370033+01,2015-05-10 21:21:39.25183+01,2015-05-10 21:21:39.255397+01,f,COMMIT,active,2015-05-10 21:21:39.255397+01
1431289299.27078,dbt2,64704,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.470324+01,2015-05-10 21:21:39.255495+01,2015-05-10 21:21:39.25552+01,t,"SELECT payment(4, 8, 2492, 4, 8, '', 1719.500000)",active,2015-05-10 21:21:39.255521+01
1431289299.27078,dbt2,64708,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.569821+01,2015-05-10 21:21:39.198158+01,2015-05-10 21:21:39.255082+01,f,COMMIT,active,2015-05-10 21:21:39.255083+01
1431289299.27078,dbt2,64712,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.670695+01,2015-05-10 21:21:39.258064+01,2015-05-10 21:21:39.259246+01,f,COMMIT,active,2015-05-10 21:21:39.259246+01
1431289299.27078,dbt2,64716,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.788507+01,2015-05-10 21:21:39.175018+01,2015-05-10 21:21:39.175201+01,t,"SELECT payment(2, 9, 0, 2, 9, 'ABLEABLEOUGHT', 1100.620000)",active,2015-05-10 21:21:39.175202+01
1431289299.27078,dbt2,64720,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.872366+01,2015-05-10 21:21:39.130406+01,2015-05-10 21:21:39.13043+01,t,"SELECT payment(4, 10, 0, 1, 9, 'ATIONEINGBAR', 4650.760000)",active,2015-05-10 21:21:39.13043+01
1431289299.27078,dbt2,64724,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.974034+01,2015-05-10 21:21:39.253891+01,2015-05-10 21:21:39.253932+01,t,"SELECT payment(1, 4, 0, 1, 4, 'ANTIBARANTI', 4466.830000)",active,2015-05-10 21:21:39.253932+01
1431289299.27078,dbt2,64769,10,mark,psql,,-1,2015-05-10 21:21:39.26666+01,2015-05-10 21:21:39.270784+01,2015-05-10 21:21:39.270784+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-05-10 21:21:39.27079+01
1431289299.27078,dbt2,64770,10,mark,psql,,-1,2015-05-10 21:21:39.267204+01,2015-05-10 21:21:39.268642+01,2015-05-10 21:21:39.268642+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-05-10 21:21:39.268647+01
1431289299.27078,dbt2,64771,10,mark,psql,,-1,2015-05-10 21:21:39.26899+01,2015-05-10 21:21:39.271885+01,2015-05-10 21:21:39.271885+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-05-10 21:21:39.271892+01
1431289299.27078,dbt2,64772,10,mark,psql,,-1,2015-05-10 21:21:39.270592+01,2015-05-10 21:21:39.271987+01,2015-05-10 21:21:39.271987+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-05-10 21:21:39.271993+01
1431289359.28349,dbt2,64465,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.048375+01,2015-05-10 21:22:39.276764+01,2015-05-10 21:22:39.28271+01,f,COMMIT,active,2015-05-10 21:22:39.28271+01
1431289359.28349,dbt2,64469,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.148178+01,2015-05-10 21:22:39.238847+01,2015-05-10 21:22:39.238871+01,t,"SELECT payment(2, 10, 0, 2, 10, 'ABLEPRESEING', 1258.950000)",active,2015-05-10 21:22:39.238871+01
1431289359.28349,dbt2,64471,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.248282+01,2015-05-10 21:22:39.155227+01,2015-05-10 21:22:39.155315+01,t,"SELECT payment(2, 2, 1984, 2, 2, '', 457.170000)",active,2015-05-10 21:22:39.155316+01
1431289359.28349,dbt2,64473,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.34838+01,2015-05-10 21:22:39.237061+01,2015-05-10 21:22:39.237085+01,t,"SELECT payment(3, 6, 504, 3, 6, '', 3199.800000)",active,2015-05-10 21:22:39.237085+01
1431289359.28349,dbt2,64475,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.448501+01,,2015-05-10 21:22:39.248301+01,f,COMMIT,idle,2015-05-10 21:22:39.273253+01
1431289359.28349,dbt2,64477,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.54858+01,2015-05-10 21:22:39.246811+01,2015-05-10 21:22:39.275392+01,f,COMMIT,active,2015-05-10 21:22:39.275393+01
1431289359.28349,dbt2,64479,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.648685+01,2015-05-10 21:22:39.246086+01,2015-05-10 21:22:39.275404+01,f,CLOSE mycursor,idle in transaction,2015-05-10 21:22:39.275421+01
1431289359.28349,dbt2,64481,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.748785+01,2015-05-10 21:22:39.275485+01,2015-05-10 21:22:39.275515+01,f,"SELECT delivery(1, 4)",active,2015-05-10 21:22:39.275516+01
1431289359.28349,dbt2,64483,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.848963+01,2015-05-10 21:22:39.27674+01,2015-05-10 21:22:39.282561+01,t,"SELECT payment(1, 9, 0, 1, 9, 'PRESPRESCALLY', 4853.790000)",active,2015-05-10 21:22:39.282563+01
1431289359.28349,dbt2,64485,10,mark,dbt2-client,,-1,2015-05-10 21:20:38.949039+01,2015-05-10 21:22:39.248316+01,2015-05-10 21:22:39.248341+01,t,"SELECT payment(3, 5, 512, 3, 5, '', 659.000000)",active,2015-05-10 21:22:39.248342+01
1431289359.28349,dbt2,64487,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.049119+01,2015-05-10 21:22:39.156313+01,2015-05-10 21:22:39.15634+01,t,"SELECT payment(4, 4, 888, 3, 8, '', 396.620000)",active,2015-05-10 21:22:39.15634+01
1431289359.28349,dbt2,64556,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.149723+01,2015-05-10 21:22:39.28277+01,2015-05-10 21:22:39.28342+01,f,COMMIT,active,2015-05-10 21:22:39.283421+01
1431289359.28349,dbt2,64600,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.249817+01,2015-05-10 21:22:39.235822+01,2015-05-10 21:22:39.275374+01,f,COMMIT,active,2015-05-10 21:22:39.275375+01
1431289359.28349,dbt2,64618,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.355914+01,2015-05-10 21:22:39.151767+01,2015-05-10 21:22:39.152118+01,t,"SELECT payment(1, 1, 828, 1, 1, '', 3918.400000)",active,2015-05-10 21:22:39.152118+01
1431289359.28349,dbt2,64622,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.456857+01,2015-05-10 21:22:39.247351+01,2015-05-10 21:22:39.247374+01,t,"SELECT payment(3, 8, 2560, 3, 8, '', 2705.060000)",active,2015-05-10 21:22:39.247375+01
1431289359.28349,dbt2,64626,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.557411+01,2015-05-10 21:22:39.244344+01,2015-05-10 21:22:39.244371+01,t,"SELECT payment(4, 1, 0, 4, 1, 'ATIONEINGESE', 1388.200000)",active,2015-05-10 21:22:39.244372+01
1431289359.28349,dbt2,64630,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.658075+01,2015-05-10 21:22:39.197591+01,2015-05-10 21:22:39.19763+01,t,"SELECT payment(4, 5, 1488, 4, 5, '', 3557.070000)",active,2015-05-10 21:22:39.19763+01
1431289359.28349,dbt2,64634,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.759087+01,2015-05-10 21:22:39.170014+01,2015-05-10 21:22:39.170043+01,t,"SELECT payment(2, 2, 1776, 1, 10, '', 1527.320000)",active,2015-05-10 21:22:39.170043+01
1431289359.28349,dbt2,64638,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.858773+01,2015-05-10 21:22:39.168197+01,2015-05-10 21:22:39.168219+01,t,"SELECT payment(1, 10, 0, 1, 10, 'ESEBARPRI', 1408.180000)",active,2015-05-10 21:22:39.168219+01
1431289359.28349,dbt2,64642,10,mark,dbt2-client,,-1,2015-05-10 21:20:39.959284+01,2015-05-10 21:22:39.140706+01,2015-05-10 21:22:39.140849+01,t,"SELECT payment(1, 9, 0, 3, 8, 'OUGHTCALLYESE', 609.570000)",active,2015-05-10 21:22:39.14085+01
1431289359.28349,dbt2,64646,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.059318+01,2015-05-10 21:22:39.283275+01,2015-05-10 21:22:39.283301+01,t,"SELECT payment(4, 5, 0, 4, 5, 'BARATIONCALLY', 2517.180000)",active,2015-05-10 21:22:39.283301+01
1431289359.28349,dbt2,64650,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.159401+01,2015-05-10 21:22:39.279109+01,2015-05-10 21:22:39.279138+01,t,"SELECT payment(3, 9, 0, 3, 9, 'OUGHTABLEANTI', 970.210000)",active,2015-05-10 21:22:39.279138+01
1431289359.28349,dbt2,64654,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.260469+01,2015-05-10 21:22:39.276478+01,2015-05-10 21:22:39.278968+01,f,COMMIT,active,2015-05-10 21:22:39.278968+01
1431289359.28349,dbt2,64658,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.364753+01,2015-05-10 21:22:39.140235+01,2015-05-10 21:22:39.140266+01,t,"SELECT payment(2, 5, 0, 3, 6, 'CALLYESEOUGHT', 4727.720000)",active,2015-05-10 21:22:39.140267+01
1431289359.28349,dbt2,64662,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.465264+01,2015-05-10 21:22:39.247844+01,2015-05-10 21:22:39.248094+01,t,"SELECT payment(4, 8, 0, 4, 8, 'OUGHTBARPRI', 4657.490000)",active,2015-05-10 21:22:39.248094+01
1431289359.28349,dbt2,64667,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.560912+01,2015-05-10 21:22:39.276736+01,2015-05-10 21:22:39.278773+01,t,FETCH ALL IN mycursor,active,2015-05-10 21:22:39.278773+01
1431289359.28349,dbt2,64671,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.661896+01,2015-05-10 21:22:39.279295+01,2015-05-10 21:22:39.280793+01,f,CLOSE mycursor,active,2015-05-10 21:22:39.280793+01
1431289359.28349,dbt2,64675,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.764478+01,2015-05-10 21:22:39.251941+01,2015-05-10 21:22:39.251968+01,t,"SELECT payment(2, 9, 2688, 2, 9, '', 3208.940000)",active,2015-05-10 21:22:39.251968+01
1431289359.28349,dbt2,64679,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.863999+01,2015-05-10 21:22:39.237729+01,2015-05-10 21:22:39.237752+01,t,"SELECT payment(2, 8, 0, 2, 8, 'OUGHTCALLYATION', 3542.820000)",active,2015-05-10 21:22:39.237752+01
1431289359.28349,dbt2,64683,10,mark,dbt2-client,,-1,2015-05-10 21:20:40.964101+01,2015-05-10 21:22:39.208807+01,2015-05-10 21:22:39.278927+01,f,COMMIT,active,2015-05-10 21:22:39.278928+01
1431289359.28349,dbt2,64687,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.067043+01,2015-05-10 21:22:39.2024+01,2015-05-10 21:22:39.202567+01,t,"SELECT payment(1, 2, 0, 1, 2, 'CALLYBARABLE', 3657.670000)",active,2015-05-10 21:22:39.202568+01
1431289359.28349,dbt2,64691,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.166029+01,2015-05-10 21:22:39.210087+01,2015-05-10 21:22:39.212322+01,t,"SELECT payment(1, 2, 0, 1, 2, 'ABLEESEPRI', 4850.840000)",active,2015-05-10 21:22:39.212323+01
1431289359.28349,dbt2,64696,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.266014+01,2015-05-10 21:22:39.275468+01,2015-05-10 21:22:39.275468+01,f,BEGIN,idle in transaction,2015-05-10 21:22:39.275479+01
1431289359.28349,dbt2,64700,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.370033+01,,2015-05-10 21:22:39.249663+01,f,COMMIT,idle,2015-05-10 21:22:39.276099+01
1431289359.28349,dbt2,64704,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.470324+01,2015-05-10 21:22:39.121846+01,2015-05-10 21:22:39.279043+01,f,COMMIT,active,2015-05-10 21:22:39.279044+01
1431289359.28349,dbt2,64708,10,mark,dbt2-client,,-1,2015-05-10 21:20:41.569821+01,2015-05-10 21:22:39.281956+01,2015-05-10 21:22:39.283948+01,f,COMMIT,active,2015-05-10 21:22:39.283948+01
